,index,category,brand_name,name,price,sku_number,id,rating,url
8558,1101,Body Lotions & Body Oils,Murad,Body Firming Cream,$45.00,694422,P13054,4.16,http://www.sephora.com/body-firming-cream-P13054
8559,1102,Body Lotions & Body Oils,BVLGARI,Eau Parfumée Au Thé Vert Body Lotion,$58.00,1755354,P400318,5.0,http://www.sephora.com/eau-parfumee-au-the-vert-body-lotion-P400318
8560,1103,Body Lotions & Body Oils,philosophy,Living Grace Firming Body Emulsion,$37.00,1447184,P380639,4.5556,http://www.sephora.com/living-grace-firming-body-emulsion-P380639
8561,1104,Body Lotions & Body Oils,Tory Burch,Tory Burch Body Lotion,$52.00,1574789,P384975,4.2857,http://www.sephora.com/tory-burch-body-lotion-P384975
8562,1105,Body Lotions & Body Oils,KORRES,Greek Body Butters On The Go,$15.00,1879907,P413620,3.625,http://www.sephora.com/greek-body-butters-on-go-P413620
8563,1106,Body Lotions & Body Oils,Laura Mercier,Fresh Fig Soufflé Body Crème,$60.00,1271485,P380672,3.9333,http://www.sephora.com/fresh-fig-souffle-body-cr-me-P380672
8564,1107,Body Lotions & Body Oils,Perfekt,Liquid Gold Illuminating Perfector,$28.50,1843713,P409767,4.7778,http://www.sephora.com/liquid-gold-illuminating-perfector-P409767
8565,1108,Body Lotions & Body Oils,Issey Miyake,L’Eau d’Issey Body Lotion,$52.00,992032,P380979,3.0,http://www.sephora.com/l-eau-d-issey-bath-body-collection-P380979
8566,1109,Body Lotions & Body Oils,TOCCA,Giulietta Crema Da Corpo Body Lotion,$20.00,1389527,P380585,4.5,http://www.sephora.com/giulietta-crema-da-corpo-body-lotion-P380585
8567,1110,Body Lotions & Body Oils,Kopari,Coconut Balm,$32.00,1891753,P413965,3.4,http://www.sephora.com/coconut-balm-P413965
8568,1111,Body Lotions & Body Oils,CLEAN,Warm Cotton Bath and Body Collection,$22.0,1488873,P306881,3.6667,http://www.sephora.com/warm-cotton-bath-body-collection-P306881
8569,1112,Body Lotions & Body Oils,KENZOKI,Sensual Bare Body Cream,$48.00,1758424,P399715,4.625,http://www.sephora.com/sensual-bare-body-cream-P399715
8570,1113,Body Lotions & Body Oils,Fresh,Sugar Ultra-Nourishing Body Oil,$48.00,1007772,P45606,4.3565,http://www.sephora.com/sugar-body-oil-P45606
8571,1114,Body Lotions & Body Oils,Moroccanoil,Sun Oil 15 SPF,$32.00,1873207,P412112,5.0,http://www.sephora.com/sun-oil-15-spf-P412112
8572,1115,Body Lotions & Body Oils,Origins,A Perfect World™ Intensely Hydrating Body Cream With White Tea,$37.00,1761113,P401572,4.1111,http://www.sephora.com/a-perfect-world-tm-intensely-hydrating-body-cream-with-white-tea-P401572
8573,1116,Body Lotions & Body Oils,Say Hello To Sexy Legs,Tinted Glow Gel,$38.00,1831460,P408121,3.75,http://www.sephora.com/tinted-glow-gel-P408121
8574,1117,Body Lotions & Body Oils,Pink Sugar,Pink Sugar Body Mousse,$30.00,698258,P380593,4.3571,http://www.sephora.com/pink-sugar-body-mousse-P380593
8575,1238,Body Lotions & Body Oils,Dior,Miss Dior Blooming Bouquet Body Milk,$52.00,1710052,P395907,4.625,http://www.sephora.com/miss-dior-blooming-bouquet-body-milk-P395907
8576,1239,Body Lotions & Body Oils,Fresh,SugarBath Lychee Body Lotion,$23.00,974535,P7827,4.1786,http://www.sephora.com/sugarbath-lychee-body-lotion-P7827
8577,1240,Body Lotions & Body Oils,Lancôme,La Vie Est Belle Body Lotion,$50.00,1715895,P398675,5.0,http://www.sephora.com/la-vie-est-belle-body-lotion-P398675
8578,1241,Body Lotions & Body Oils,Miu Miu,MIU MIU Body Lotion,$48.00,1785716,P404294,0.0,http://www.sephora.com/miu-miu-body-lotion-P404294
8579,1242,Body Lotions & Body Oils,TOCCA,Cleopatra Crema Da Corpo Body Lotion,$20.00,1389543,P380562,4.4,http://www.sephora.com/cleopatra-crema-da-corpo-body-lotion-P380562
8580,1243,Body Lotions & Body Oils,Elizabeth and James,Nirvana White Pure Perfume Oil,$35.00,1648831,P388505,3.4717,http://www.sephora.com/nirvana-white-perfume-oil-P388505
8581,1244,Body Lotions & Body Oils,TOM FORD,Black Orchid Hydrating Emulsion,$55.00,1007749,P382745,4.8788,http://www.sephora.com/black-orchid-hydrating-emulsion-P382745
8582,1245,Body Lotions & Body Oils,Laura Mercier,Almond Coconut Body Butter,$35.00,1372713,P380679,3.1429,http://www.sephora.com/almond-coconut-body-butter-P380679
8583,1246,Body Lotions & Body Oils,Dr. Jart+,Ceramidin™ Body Lotion,$28.00,1826312,P409113,2.25,http://www.sephora.com/ceramidin-body-lotion-P409113
8584,1247,Body Lotions & Body Oils,Marc Jacobs Fragrances,Daisy Eau So Fresh Body Lotion,$45.00,1319805,P306829,4.6,http://www.sephora.com/daisy-eau-so-fresh-body-lotion-P306829
8585,1248,Body Lotions & Body Oils,Donna Karan,Cashmere Mist Body Creme,$56.00,592501,P380539,4.8,http://www.sephora.com/cashmere-mist-body-creme-P380539
8586,1249,Body Lotions & Body Oils,LAVANILA,Vanilla Bean Creamy Body Oil,$39.00,1761667,P401477,3.7,http://www.sephora.com/vanilla-bean-creamy-body-oil-P401477
8587,1250,Body Lotions & Body Oils,Narciso Rodriguez,for her Body Lotion,$54.00,860908,P380581,4.375,http://www.sephora.com/for-her-body-lotion-P380581
8588,1251,Body Lotions & Body Oils,Dior,Miss Dior Moisturizing Body Milk,$52.00,918359,P381165,5.0,http://www.sephora.com/miss-dior-moisturizing-body-milk-P381165
8589,1252,Body Lotions & Body Oils,TOCCA,Florence Body Lotion,$20.00,1490267,P380956,4.25,http://www.sephora.com/florence-bath-body-collection-P380956
8590,1253,Body Lotions & Body Oils,Atelier Cologne,Pomelo Paradis Body Lotion,$60.00,1689306,P396312,0.0,http://www.sephora.com/pomelo-paradis-body-lotion-P396312
8591,1254,Body Lotions & Body Oils,Benefit Cosmetics,Hoola Zero Tanlines Allover Body Bronzer,$30.00,1790427,P404615,3.1026,http://www.sephora.com/hoola-zero-tanlines-allover-body-bronzer-P404615
8592,1255,Body Lotions & Body Oils,Too Cool For School,Egg Mousse Body Oil,$25.00,1734706,P400283,4.3095,http://www.sephora.com/egg-mousse-body-oil-P400283
8593,1256,Body Lotions & Body Oils,Say Hello To Sexy Legs,Body Illuminating Fluid,$34.00,1831478,P408123,5.0,http://www.sephora.com/body-illuminating-fluid-P408123
8594,1257,Body Lotions & Body Oils,TOM FORD,Oud Wood Body Moisturizer,$67.00,1565936,P393173,5.0,http://www.sephora.com/oud-wood-body-moisturizer-P393173
8595,1258,Body Lotions & Body Oils,Fresh,Rice Dry Oil,$48.00,1032754,P12856,4.2301,http://www.sephora.com/rice-dry-oil-P12856
8596,1259,Body Lotions & Body Oils,Phyto,PHYTOSPECIFIC Baobab Oil,$40.00,1568559,P383045,4.125,http://www.sephora.com/phytospecific-baobab-oil-P383045
8597,1260,Body Lotions & Body Oils,CLEAN,Warm Cotton Soft  Lotion,$26.00,1488873,P380959,3.5,http://www.sephora.com/warm-cotton-bath-body-collection-P380959
8598,1261,Body Lotions & Body Oils,Marc Jacobs Fragrances,Daisy Body Lotion,$45.00,1029982,P380572,2.8,http://www.sephora.com/daisy-body-lotion-P380572
8599,1262,Body Lotions & Body Oils,Jack Black,Epic Moisture™ Extra Rich Body Hydrator,$32.00,1531094,P379572,4.5,http://www.sephora.com/epic-moisture-tm-extra-rich-body-hydrator-P379572
8600,1263,Body Lotions & Body Oils,Viktor & Rolf,BONBON Body Lotion,$53.00,1622570,P380615,4.0455,http://www.sephora.com/bonbon-body-lotion-P380615
8601,1264,Body Lotions & Body Oils,Rahua,Body Amazon Oil,$57.00,1825462,P407499,4.0,http://www.sephora.com/body-amazon-oil-P407499
8602,1265,Body Lotions & Body Oils,Michael Kors,Ultimate Body Lotion,$48.00,1706050,P395448,5.0,http://www.sephora.com/ultimate-body-lotion-P395448
8603,1266,Body Lotions & Body Oils,Atelier Cologne,Orange Sanguine Moisturizing Body Lotion,$60.00,1638196,P388509,5.0,http://www.sephora.com/orange-sanguine-moisturizing-body-lotion-P388509
8604,1267,Body Lotions & Body Oils,Tory Burch,Tory Burch Body Cream,$82.00,1574771,P384979,4.9231,http://www.sephora.com/tory-burch-body-cream-P384979
8605,1268,Body Lotions & Body Oils,Pink Sugar,Pink Sugar Creamy Body Lotion,$25.00,895367,P380595,3.6,http://www.sephora.com/pink-sugar-creamy-body-lotion-P380595
8606,1269,Body Lotions & Body Oils,Dr. Jart+,Ceramidin™ Body Cream,$28.00,1826320,P409348,4.1667,http://www.sephora.com/ceramidin-body-cream-P409348
8607,1270,Body Lotions & Body Oils,Fresh,Fresh Life™ Body Oil,$48.00,1573179,P384842,4.3824,http://www.sephora.com/fresh-life-body-oil-P384842
8608,1271,Body Lotions & Body Oils,L’Occitane,Verbena Harvest Body Lotion,$27.00,604736,P39888,4.3684,http://www.sephora.com/verbena-harvest-body-lotion-P39888
8609,1272,Body Lotions & Body Oils,Mugler,Angel Perfuming Body Oil,$55.00,1549112,P380697,4.3077,http://www.sephora.com/perfuming-body-oil-P380697
8610,1273,Body Lotions & Body Oils,TOM FORD,Neroli Portofino Body Moisturizer,$67.00,1449198,P380648,3.2727,http://www.sephora.com/neroli-portofino-body-moisturizer-P380648
8611,1274,Body Lotions & Body Oils,Chloé,Chloé Perfumed Body Cream,$85.00,1239870,P380544,3.5,http://www.sephora.com/chloe-perfumed-body-cream-P380544
8612,1275,Body Lotions & Body Oils,Rahua,Body Lotion,$14.0,1825454,P407498,4.0,http://www.sephora.com/body-lotion-P407498
8613,1276,Body Lotions & Body Oils,Christophe Robin,Regenerating Plant Oil with Rare Prickly Pear Seed Oil,$58.00,1747310,P401460,4.25,http://www.sephora.com/regenerating-plant-oil-with-rare-prickly-pear-seed-oil-P401460
8614,1277,Body Lotions & Body Oils,AERIN,Amber Musk Body Cream,$58.00,1659036,P395772,5.0,http://www.sephora.com/amber-musk-body-cream-P395772
8615,1278,Body Lotions & Body Oils,belif,Body Bomba Body Lotion - Lemon Verbena,$26.00,1882562,P415108,5.0,http://www.sephora.com/body-bomba-body-lotion-lemon-verbena-P415108
8616,1279,Body Lotions & Body Oils,NEST,Dahlia & Vines Body Cream,$55.00,1677038,P394943,5.0,http://www.sephora.com/dahlia-vines-body-cream-P394943
8617,1280,Body Lotions & Body Oils,WILDFOX,Wildfox Body Crème Frosting,$55.00,1856947,P410663,4.5,http://www.sephora.com/wildfox-body-creme-frosting-P410663
8618,1281,Body Lotions & Body Oils,kate spade new york,Walk On Air Dry Body Oil Spray,$50.00,1834415,P408985,0.0,http://www.sephora.com/walk-on-air-dry-body-oil-spray-P408985
8619,1282,Body Lotions & Body Oils,philosophy,Living Grace Body Oil,$27.00,1446459,P380637,4.5,http://www.sephora.com/living-grace-body-oil-P380637
8620,1283,Body Lotions & Body Oils,Origins,Gloomaway™ Grapefruit Soufflé,$34.00,1761063,P401576,4.2,http://www.sephora.com/gloomaway-tm-grapefruit-souffle-P401576
8621,1284,Body Lotions & Body Oils,Say Hello To Sexy Legs,Perfect Legs Duo - The Weekender Set,$23.00,1831494,P409104,1.4,http://www.sephora.com/perfect-legs-duo-weekender-set-P409104
8622,1285,Body Lotions & Body Oils,ELLIS BROOKLYN,Raven Excellent Body Milk,$55.00,1873470,P412054,5.0,http://www.sephora.com/raven-excellent-body-milk-P412054
8623,1286,Body Lotions & Body Oils,Mugler,Angel Body Lotion,$55.00,1138254,P380538,4.5714,http://www.sephora.com/angel-body-lotion-P380538
8624,1287,Body Lotions & Body Oils,philosophy,Amazing Grace Firming Body Emulsion Holiday Edition,$55.00,1855451,P411323,0.0,http://www.sephora.com/amazing-grace-firming-body-emulsion-holiday-edition-P411323
8625,1288,Body Lotions & Body Oils,Christophe Robin,Intense Regenerating Balm With Rare Prickly Pear Oil,$38.0,1747245,P401467,3.7143,http://www.sephora.com/intense-regenerating-balm-with-rare-prickly-pear-oil-P401467
8626,1289,Body Lotions & Body Oils,Michael Kors,Michael Kors Body Crème,$60.00,1706043,P395446,5.0,http://www.sephora.com/michael-kors-body-creme-P395446
8627,1290,Body Lotions & Body Oils,Acqua Di Parma,Colonia Body Cream,$80.00,967208,P380568,4.0,http://www.sephora.com/colonia-body-cream-P380568
8628,1291,Body Lotions & Body Oils,AERIN,Gardenia Rattan Body Cream,$58.00,1659028,P395776,5.0,http://www.sephora.com/gardenia-rattan-body-cream-P395776
8629,1292,Body Lotions & Body Oils,Tata Harper,Recovery Gel,$42.00,1809375,P406231,5.0,http://www.sephora.com/soothing-muscle-gel-P406231
8630,1293,Body Lotions & Body Oils,Estée Lauder,Bronze Goddess Shimmering Body Oil,$42.00,1814540,P407162,3.6,http://www.sephora.com/bronze-goddess-shimmering-body-oil-P407162
8631,1294,Body Lotions & Body Oils,Fresh,Fresh Life Body Lotion,$23.00,1630029,P388687,3.5455,http://www.sephora.com/fresh-life-body-lotion-P388687
8632,1295,Body Lotions & Body Oils,ELLIS BROOKLYN,Verb Excellent Body Milk,$55.00,1873454,P412052,5.0,http://www.sephora.com/verb-excellent-body-milk-P412052
8633,1296,Body Lotions & Body Oils,Origins,Hit Refresh™ Cooling Moisturizer With Hawaiian Mineral Water,$33.00,1828862,P408240,3.4286,http://www.sephora.com/hit-refresh-cooling-moisturizer-with-hawaiian-mineral-water-P408240
8634,1297,Body Lotions & Body Oils,CLEAN,Skin Soft Lotion,$26.00,1488907,P380973,3.1111,http://www.sephora.com/skin-bath-body-collection-P380973
8635,1478,Body Lotions & Body Oils,kate spade new york,Live Colorfully Dry Body Oil Spray,$50.00,1834407,P408984,4.0,http://www.sephora.com/live-colorfully-dry-body-oil-spray-P408984
8636,1479,Body Lotions & Body Oils,ELLIS BROOKLYN,Rrose Excellent Body Milk,$55.00,1873439,P412050,5.0,http://www.sephora.com/rrose-excellent-body-milk-P412050
8637,1480,Body Lotions & Body Oils,Moroccanoil,Intense Hydrating Treatment,$38.00,1873199,P412116,0.0,http://www.sephora.com/intense-hydrating-treatment-P412116
8638,1481,Body Lotions & Body Oils,Shiseido,Future Solution LX Replenishing Treatment Oil,$175.00,1798560,P405402,5.0,http://www.sephora.com/future-solution-lx-replenishing-treatment-oil-P405402
8639,1482,Body Lotions & Body Oils,Guerlain,La Petite Robe Noire Velvet Body Milk,$58.00,1427574,P375389,4.2,http://www.sephora.com/la-petite-robe-noire-bath-body-collection-P375389
8640,1483,Body Lotions & Body Oils,TOCCA,Stella Crema Da Corpo Body Lotion,$20.00,1389535,P380653,3.3333,http://www.sephora.com/stella-crema-da-corpo-body-lotion-P380653
8641,1484,Body Lotions & Body Oils,REN,Moroccan Rose Otto Ultra-Moisture Body Oil,$65.00,1507680,P378013,4.0,http://www.sephora.com/morroccan-rose-otto-ultra-moisture-body-oil-P378013
8642,1485,Body Lotions & Body Oils,BALENCIAGA,B. Body Lotion,$52.00,1659341,P391729,3.0,http://www.sephora.com/b-body-lotion-P391729
8643,1486,Body Lotions & Body Oils,Dr Roebuck’s,PURE BODY Cream,$22.00,1891191,P413377,4.3333,http://www.sephora.com/pure-body-cream-P413377
8644,1487,Body Lotions & Body Oils,First Aid Beauty,Buff & Glow Duo,$44.00,1804103,P406292,2.3333,http://www.sephora.com/buff-glow-polish-duo-P406292
8645,1488,Body Lotions & Body Oils,Babe,Body Soufflé,$30.00,1866904,P413335,3.625,http://www.sephora.com/body-souffle-P413335
8646,1489,Body Lotions & Body Oils,Perfekt,Body Perfection Gel,$48.00,1624998,P187415,3.8138,http://www.sephora.com/body-perfection-gel-P187415
8647,1490,Body Lotions & Body Oils,REN,Moroccan Rose Otto Firming Creme Riche,$55.00,1722313,P397887,0.0,http://www.sephora.com/moroccan-rose-otto-firming-creme-riche-P397887
8648,1491,Body Lotions & Body Oils,REN,Moroccan Rose Otto Body Lotion,$44.00,986349,P378014,3.8333,http://www.sephora.com/moroccan-rose-otto-body-lotion-P378014
8649,1492,Body Lotions & Body Oils,Giorgio Armani Beauty,Acqua di Gioia Body Lotion,$41.00,1298116,P380556,4.0,http://www.sephora.com/acqua-di-gioia-body-lotion-body-lotion-P380556
8650,1493,Body Lotions & Body Oils,Laura Mercier,Crème Brûlée Body Butter,$35.00,1372705,P380678,3.3333,http://www.sephora.com/creme-brulee-body-butter-P380678
8651,1494,Body Lotions & Body Oils,AERIN,Lilac Path Body Cream,$58.00,1659044,P395770,5.0,http://www.sephora.com/lilac-path-body-cream-P395770
8652,1495,Body Lotions & Body Oils,Mugler,Alien Radiant Body Lotion,$56.00,1040831,P389021,5.0,http://www.sephora.com/alien-radient-body-lotion-P389021
8653,1496,Body Lotions & Body Oils,DOLCE&GABBANA,The One Body Lotion,$55.00,1023670,P380603,5.0,http://www.sephora.com/the-one-body-lotion-P380603
8654,1497,Body Lotions & Body Oils,ELLIS BROOKLYN,Pseudonym Excellent Body Milk,$55.00,1873447,P412051,4.3333,http://www.sephora.com/pseudonym-excellent-body-milk-P412051
8655,1498,Body Lotions & Body Oils,NEST,Midnight Fleur Body Cream,$55.00,1677103,P392211,4.0,http://www.sephora.com/midnight-fleur-body-cream-P392211
8656,1499,Body Lotions & Body Oils,AERIN,Rose Oil,$68.00,1738657,P398967,4.3333,http://www.sephora.com/rose-oil-P398967
8657,1500,Body Lotions & Body Oils,Chloé,Love Story Body Lotion,$52.00,1659382,P393666,2.3333,http://www.sephora.com/love-story-body-lotion-P393666
8658,1501,Body Lotions & Body Oils,Marc Jacobs Fragrances,Daisy Dream Luminous Body Lotion,$45.00,1632736,P387568,4.5,http://www.sephora.com/daisy-dream-luminous-body-lotion-P387568
8659,1502,Body Lotions & Body Oils,Captain Blankenship,Sunshine Body Cream,$24.00,1842780,P409906,4.3333,http://www.sephora.com/sunshine-body-cream-P409906
8660,1503,Body Lotions & Body Oils,CLEAN,Cool Cotton Body Lotion,$26.00,1611979,P386141,0.0,http://www.sephora.com/cool-cotton-body-lotion-P386141
8661,1504,Body Lotions & Body Oils,CLEAN,Rain Soft Lotion,$26.00,1488915,P380971,3.8,http://www.sephora.com/rain-bath-body-collection-P380971
8662,1505,Body Lotions & Body Oils,ELLIS BROOKLYN,Fable Excellent Body Milk,$55.00,1873462,P412053,4.6667,http://www.sephora.com/fable-excellent-body-milk-P412053
8663,1506,Body Lotions & Body Oils,KORRES,Vanilla Freesia Lychee Body Milk,$24.50,1684422,P395264,3.4,http://www.sephora.com/vanilla-freesia-lychee-body-milk-P395264
8664,1507,Body Lotions & Body Oils,CHANEL,CHANCE EAU FRAÎCHE Moisturizing Body Cream,$85.00,1158336,P231106,0.0,http://www.sephora.com/chance-eau-fra-206che-P231106
8665,1508,Body Lotions & Body Oils,KORRES,White Tea Body Milk,$24.50,1684414,P395262,0.0,http://www.sephora.com/white-tea-body-milk-P395262
8666,1509,Body Lotions & Body Oils,AERIN,Mediterranean Honeysuckle Body Cream,$58.00,1801737,P405497,0.0,http://www.sephora.com/mediterranean-honeysuckle-body-cream-P405497
8667,1510,Body Lotions & Body Oils,Carven,L’Eau De Toilette Body Cream,$46.00,1647858,P388705,5.0,http://www.sephora.com/l-eau-de-toilette-creme-legere-pour-le-corps-P388705
8668,1511,Body Lotions & Body Oils,KENZOKI,Bare Body Powder-Oil,$43.00,1777879,P407621,4.0,http://www.sephora.com/bare-body-powder-oil-P407621
8669,1512,Body Lotions & Body Oils,Human + Kind,Body Butter,$10.00,1756766,P400271,4.5,http://www.sephora.com/body-butter-P400271
8670,1513,Body Lotions & Body Oils,SEPHORA COLLECTION,Firmness Boosting Body Moisturizer,$34.00,1624956,P396415,3.0,http://www.sephora.com/firmness-boosting-body-moisturizer-P396415
8671,1514,Body Lotions & Body Oils,Hanae Mori,Hanae Mori Butterfly Cream,$66.00,546903,P380586,5.0,http://www.sephora.com/hanae-mori-butterfly-cream-P380586
8672,1515,Body Lotions & Body Oils,AERIN,Iris Meadow Body Cream,$58.00,1701655,P399130,5.0,http://www.sephora.com/iris-meadow-body-cream-P399130
8673,1516,Body Lotions & Body Oils,kate spade new york,Live Colorfully Body Lotion,$50.00,1714278,P396644,5.0,http://www.sephora.com/live-colorfully-body-lotion-P396644
8674,1517,Body Lotions & Body Oils,Tory Burch,Tory Burch Crème De Florale Body Crème,$82.00,1780261,P404284,5.0,http://www.sephora.com/tory-burch-creme-de-florale-body-cr-egrave-me-P404284
8675,1518,Body Lotions & Body Oils,AERIN,Waterlily Sun Body Cream,$58.00,1701648,P399128,5.0,http://www.sephora.com/waterlily-sun-body-cream-P399128
